CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20150320,jour,27,293423.543,5048639.737,45.577572667,-73.6457719148
Introduction,20150320,jour,48,302466.812,5050257.378,45.5922177787,-73.5299040135
Introduction,20150320,jour,27,292465.914,5046020.179,45.5539847901,-73.6579763383
Introduction,20150320,jour,20,299389.237,5040285.062,45.5024662182,-73.5692384145
Introduction,20150320,jour,20,298826.653,5040722.711,45.5063997773,-73.5764428011
Introduction,20150320,jour,27,293880.669,5048368.437,45.5751387557,-73.639908499
Introduction,20150320,jour,20,298396.434,5040517.561,45.504549935,-73.5819457651
Introduction,20150320,jour,48,303433.511,5051298.6,45.6015895586,-73.5175169375
Introduction,20150320,jour,15,297995.833,5036892.498,45.4719262186,-73.5870219649
Introduction,20150320,jour,20,299204.136,5040161.188,45.501350087,-73.5716056304
Introduction,20150320,jour,39,293668.25,5050804.5,45.5970557448,-73.6426857214
Introduction,20150320,soir,31,294375.3,5045261.061,45.5471851973,-73.6335046113
Introduction,20150320,soir,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20150320,soir,24,294062.638,5041031.33,45.5091197859,-73.6374160197
Introduction,20150320,soir,15,297758.031,5035890.473,45.4629071637,-73.5900489745
Introduction,20150320,soir,33,295036.527,5042876.202,45.5257349699,-73.6249890341
Introduction,20150320,soir,38,299030.513,5041691.576,45.5151197384,-73.5738453427
Introduction,20150320,soir,3,275198.838,5036844.484,45.4708999653,-73.8785775384
Introduction,20150320,soir,15,298184.078,5037666.54,45.4788932166,-73.5846248306
Introduction,20150321,nuit,22,300910.192,5043374.598,45.5302772556,-73.5498001553
Introduction,20150321,nuit,30,297054.157,5047386.063,45.5663416128,-73.5992313622
Introduction,20150321,nuit,10,291437.267,5043883.401,45.5347383884,-73.6710929714
Introduction,20150321,jour,39,294041.438,5049965.5,45.589512078,-73.6378837584
Introduction,20150321,jour,16,299860.625,5035560,45.4599514369,-73.5631588143
Introduction,20150321,jour,27,292399.806,5044307.545,45.5385727749,-73.6587796618
Introduction,20150321,jour,49,305285.277,5059080.269,45.6716118933,-73.4937715117
Introduction,20150321,jour,38,298566.7,5043053.086,45.5273671482,-73.5797991321
Introduction,20150321,jour,8,290469.531,5032886.5,45.4357645093,-73.6831625895
Introduction,20150321,jour,7,291541.352,5043064.607,45.5273725846,-73.6697381363
Introduction,20150321,jour,20,300157.555,5039346.557,45.49402668,-73.559397818
Introduction,20150321,jour,11,292849.886,5035730.307,45.4613991958,-73.6528076645
Introduction,20150321,jour,48,301954.307,5048719.602,45.5783785033,-73.5364637288
Introduction,20150321,jour,11,296153.922,5036891.212,45.4718942712,-73.6105790428
Introduction,20150321,jour,31,295398.266,5043969.117,45.5355743928,-73.6203791485
Introduction,20150321,soir,30,294622.351,5048134.239,45.5730426165,-73.6304005363
Introduction,20150321,soir,26,294486.865,5039109.041,45.4918286427,-73.6319463975
Introduction,20150321,soir,8,290291.344,5033120.5,45.4378664808,-73.6854469431
Introduction,20150321,soir,3,274088.531,5035752.5,45.4610260464,-73.8927090023
Introduction,20150321,soir,10,289886.393,5044574.058,45.5409216782,-73.6909708912
Introduction,20150321,soir,20,299344.836,5040364.062,45.5031767479,-73.5698074666
Introduction,20150321,soir,48,304153.687,5049731.424,45.5874887042,-73.5082829715
Introduction,20150321,soir,30,294622.351,5048134.239,45.5730426165,-73.6304005363
Introduction,20150321,soir,38,298295.861,5043227.336,45.5289326413,-73.5832687413
Introduction,20150322,nuit,39,295376.584,5053799.693,45.6240324618,-73.6208463759
Introduction,20150322,nuit,49,304164.091,5057851.866,45.6605583898,-73.5081602308
Introduction,20150322,jour,15,298792.152,5038772.284,45.4888486988,-73.5768604398
Introduction,20150322,jour,27,292237.2,5045060.29,45.5453433122,-73.6608810776
Introduction,20150322,jour,23,302299.126,5045990.735,45.5538245848,-73.5320313792
Introduction,20150322,jour,23,301541.303,5045511.126,45.5495057608,-73.5417344357
Introduction,20150322,jour,13,295830.406,5030793.5,45.4170198994,-73.614605488
Introduction,20150322,jour,27,293406.6757,5043979,45.5356336054,-73.6458794862
Introduction,20150322,jour,35,296870.043,5044215.756,45.537812044,-73.6015386449
Introduction,20150322,jour,31,295438.265,5043958.834,45.5354824012,-73.6198668087
Introduction,20150322,soir,31,295393.737,5043987.067,45.5357358522,-73.6204374822
Introduction,20150322,soir,11,294741.098,5036593.102,45.4691928194,-73.6286422147
Introduction,20150322,soir,27,291391.593,5045643.028,45.5505712103,-73.6717259649
Introduction,20150322,soir,22,299968.689,5043838.1,45.5344421312,-73.5618585282
Introduction,20150322,soir,38,0,0,1,1
Introduction,20150322,soir,22,299948.989,5043751.099,45.5336591267,-73.5621098987
Introduction,20150322,soir,27,291447.746,5045619.992,45.550365004,-73.6710061693
Introduction,20150322,soir,42,298482.594,5050778.5,45.5968821984,-73.5809756635
Introduction,20150322,soir,27,291555.153,5045203.832,45.5466223145,-73.6696193194
Introduction,20150322,soir,23,300704.588,5045831.113,45.5523806985,-73.5524529968
Introduction,20150322,soir,12,298437.069,5039464.514,45.4950745411,-73.5814121067
Introduction,20150322,soir,23,301951.27,5045205.29,45.5467555368,-73.536482171
Introduction,20150323,nuit,35,296412.41,5043504.144,45.531403341,-73.6073861804
Introduction,20150323,nuit,39,294298.688,5051798,45.606005313,-73.6346262288
Introduction,20150323,nuit,38,298051.758,5042246.261,45.520102229,-73.586380336
Introduction,20150323,nuit,16,0,0,1,1
Introduction,20150321,jour,38,298566.7,5043053.086,45.5273671482,-73.5797991321
Introduction,20150321,jour,38,298566.7,5043053.086,45.5273671482,-73.5797991321
Introduction,20150323,jour,35,296397.692,5045274.103,45.5473298865,-73.6076049896
Introduction,20150323,jour,39,295554.406,5051004.5,45.5988830354,-73.6185129976
Introduction,20150323,jour,23,301737.79,5045942.116,45.553384852,-73.5392207064
Introduction,20150323,jour,38,299190.813,5041656.576,45.5148061022,-73.5717932176
Introduction,20150323,jour,27,292787.866,5046795.19,45.5609642087,-73.6538717892
Introduction,20150323,jour,39,295732.688,5052503.5,45.6123737591,-73.6162555845
Introduction,20150323,jour,8,293525.901,5033947.226,45.4453654134,-73.644122527
Introduction,20150323,jour,8,288202.583,5036134.395,45.4649404002,-73.7122466243
Introduction,20150323,jour,11,295165.984,5036516.435,45.4685089244,-73.6232069033
Introduction,20150323,jour,15,299309.982,5037672.045,45.4789525144,-73.5702233687
Introduction,20150323,soir,15,299492.664,5038813.551,45.4892257162,-73.5678990048
Introduction,20150323,soir,44,298310.28,5045923.591,45.5531946505,-73.5831198857
Introduction,20150323,soir,44,298790.376,5046573.388,45.5590460523,-73.5769788381
Introduction,20150323,soir,21,299796.546,5040700.238,45.5062051875,-73.5640305545
Introduction,20150323,soir,48,302091.909,5049023.102,45.5811100387,-73.5347022269
Introduction,20150323,soir,48,302584.01,5047873.612,45.5707683085,-73.5283910967
Introduction,20150323,soir,27,291644.694,5045416.146,45.5485344809,-73.6684783303
Introduction,20150323,soir,44,298852.17,5047412.078,45.5665933904,-73.5761975046
Introduction,20150323,soir,48,302584.01,5047873.612,45.5707683085,-73.5283910967
Introduction,20150324,nuit,35,298565.375,5044678.606,45.5419941691,-73.5798367892
Introduction,20150324,jour,27,292925.056,5044793.5,45.5429547129,-73.6520658515
Introduction,20150324,jour,15,297006.843,5035819.3,45.4622587385,-73.5996536271
Introduction,20150324,jour,26,295441.958,5040110.05,45.5008496043,-73.6197460418
Introduction,20150324,jour,39,295622.23,5053343.925,45.6199346485,-73.6176876249
Introduction,20150324,jour,38,298980.319,5041314.071,45.5117223779,-73.5744833087
Introduction,20150324,jour,23,301479.321,5045399.011,45.5484966174,-73.5425274839
Introduction,20150319,jour,42,299180.094,5049283.709,45.5834376299,-73.5720180056
Introduction,20150324,soir,15,299649.429,5038073.637,45.4825688105,-73.5658856829
Introduction,20150324,soir,10,288878.412,5042928.503,45.5260921325,-73.7038246577
Introduction,20150324,soir,22,300307.501,5042665.589,45.5238936933,-73.5575097393
Introduction,20150324,soir,33,294887.063,5042936.207,45.5262728076,-73.6269036365
Introduction,20150324,soir,27,292715.6,5045077.546,45.5455070512,-73.6547550654
Introduction,20150324,soir,23,302155.397,5046434.115,45.5578137401,-73.5338746676
Introduction,20150324,soir,15,297502.781,5036604.173,45.4693267568,-73.5933235686
Introduction,20150325,nuit,38,298181.404,5042765.582,45.5247765246,-73.5847278286
Introduction,20150325,jour,7,291284.331,5042942.682,45.526270524,-73.6730251586
Introduction,20150325,jour,39,294756.22,5052228.69,45.6098875273,-73.6287695768
Introduction,20150325,jour,16,299474.563,5034591,45.4512290552,-73.568084816
Introduction,20150325,jour,42,298674.125,5050932.5,45.5982696461,-73.5785225799
Introduction,20150325,jour,38,298343.44,5043862.708,45.5346503995,-73.582667991
Introduction,20150325,jour,13,295982.969,5032067,45.4284814792,-73.6126789715
Introduction,20150325,jour,8,0,0,1,1
Introduction,20150325,jour,22,300360.883,5043790.352,45.5340150856,-73.5568365741
Introduction,20150325,soir,11,293551.9,5036329.011,45.4667982678,-73.6438446497
Introduction,20150325,soir,11,295152.107,5035949.725,45.4634092111,-73.6233732479
Introduction,20150325,soir,38,296557.528,5042643.534,45.5236609799,-73.6055137608
Introduction,20150325,soir,24,295435.804,5041998.158,45.5178394739,-73.6198608439
Introduction,20150325,soir,20,299344.836,5040364.062,45.5031767479,-73.5698074666
Introduction,20150326,nuit,48,303071.142,5047641.918,45.5686848314,-73.5221491794
Introduction,20150326,nuit,27,292420.335,5046585.215,45.559068351,-73.6585744168
Introduction,20150326,nuit,35,295477.108,5043740.073,45.5335144316,-73.619365303
Introduction,20150326,nuit,38,299386.989,5042127.134,45.5190419225,-73.569287516
Introduction,20150326,nuit,23,301365.288,5045172.12,45.5464544181,-73.5439862962
Introduction,20150324,nuit,8,292001.406,5034241,45.4479826822,-73.6636184869
Introduction,20150326,nuit,11,295772.649,5036764.005,45.4707447792,-73.6154529882
Introduction,20150326,jour,15,298626.826,5037421.604,45.4766932245,-73.5789585299
Introduction,20150326,jour,44,298622.244,5047041.386,45.5632557811,-73.5791383945
Introduction,20150326,jour,42,299236.8,5050149.692,45.5912304518,-73.5713011945
Introduction,20150326,jour,38,298566.7,5043053.086,45.5273671482,-73.5797991321
Introduction,20150326,jour,22,300770.092,5043377.597,45.5303034457,-73.5515938415
Introduction,20150326,jour,48,302273.828,5047519.698,45.5675826188,-73.5323632956
Introduction,20150326,jour,26,293699.066,5038695.036,45.4880911635,-73.6420161166
Introduction,20150326,jour,7,290944.635,5042073.134,45.5184393514,-73.6773492793
Introduction,20150326,jour,11,294869.076,5037342.029,45.4759338378,-73.6270206597
Introduction,20150326,jour,22,300517.905,5042317.586,45.5207635488,-73.5548132591
Introduction,20150326,soir,3,279065.063,5041242,45.5106233098,-73.8293627454
Introduction,20150326,soir,39,295451.188,5053125,45.6179624311,-73.619876714
Introduction,20150326,soir,20,298677.751,5039483.053,45.4952435163,-73.5783328751
Introduction,20150326,soir,42,296109.196,5051087.405,45.5996361923,-73.6114030112
Introduction,20150326,soir,31,294952.003,5044651.067,45.5417046548,-73.6261067718
Introduction,20150326,soir,38,298969.088,5043345.558,45.5300024054,-73.5746512192
Introduction,20150326,soir,23,301807.385,5044878.157,45.5438112725,-73.5383228292
Introduction,20150326,soir,23,301807.385,5044878.157,45.5438112725,-73.5383228292
Introduction,20150327,nuit,44,297382.585,5045635.585,45.5505938111,-73.5949973577
Introduction,20150327,jour,38,298692.505,5042435.582,45.5218117215,-73.5781808724
Introduction,20150327,jour,39,295032.958,5052434.905,45.6117470431,-73.6252257044
Introduction,20150327,jour,44,299170.478,5048549.74,45.5768330781,-73.5721327752
Introduction,20150327,jour,39,295244.063,5053155.5,45.6182340593,-73.6225332008
Introduction,20150327,jour,3,275962.344,5035709,45.4607144816,-73.8687464312
Introduction,20150327,jour,42,298437.094,5048902,45.5799964998,-73.5815344256
Introduction,20150327,jour,38,299538.091,5043653.097,45.5327742862,-73.567369773
Introduction,20150327,soir,39,295198.188,5050654.812,45.5957316235,-73.6230722253
Introduction,20150327,soir,27,292899.399,5046384.279,45.5572686197,-73.6524330922
Introduction,20150315,nuit,38,298708.411,5041826.076,45.5163272839,-73.5779696876
Introduction,20150327,soir,16,299452.563,5034448.5,45.4499466,-73.5683645329
Introduction,20150327,soir,39,295671.656,5051409,45.6025243796,-73.6170176186
Introduction,20150327,soir,8,290621.125,5032891.5,45.4358125923,-73.6812251689
Introduction,20150327,soir,13,295624.063,5032781.5,45.434906308,-73.6172789867
Introduction,20150327,soir,8,290621.125,5032891.5,45.4358125923,-73.6812251689
Introduction,20150327,soir,8,290710.219,5032909.5,45.4359763661,-73.6800869481
Introduction,20150327,soir,39,294298.688,5051798,45.606005313,-73.6346262288
Introduction,20150328,nuit,27,292804.997,5046159.08,45.5552405886,-73.6536367474
Introduction,20150328,nuit,27,292482.255,5046735.13,45.5604184303,-73.6577850458
Introduction,20150328,nuit,3,273049.0075,5035234.818,45.4563213301,-73.9059676783
Introduction,20150328,nuit,38,299190.813,5041656.576,45.5148061022,-73.5717932176
Introduction,20150328,nuit,38,298330.749,5041882.262,45.5168294663,-73.5828043334
Introduction,20150328,nuit,44,300444.712,5045950.352,45.5534520756,-73.5557824825
Introduction,20150328,jour,30,297103.898,5046994.768,45.5628211671,-73.5985879763
Introduction,20150328,jour,8,290215.938,5033343,45.4398670747,-73.6864173562
Introduction,20150328,jour,13,295901.438,5031314.5,45.4217090483,-73.6137073159
Introduction,20150328,jour,44,298310.28,5045923.591,45.5531946505,-73.5831198857
Introduction,20150328,jour,35,296154.061,5044892.374,45.5438919752,-73.6107183251
Introduction,20150328,jour,23,302404.529,5046222.679,45.555912068,-73.5306825057
Introduction,20150328,jour,38,298885.113,5043610.593,45.5323865828,-73.5757295227
Introduction,20150328,soir,26,294263.259,5039564.894,45.4959272591,-73.634816995
Introduction,20150328,soir,26,294255.49,5039569.685,45.4959702531,-73.6349165016
Introduction,20150328,soir,20,298254.913,5040290.078,45.5025016339,-73.5837537573
Introduction,20150328,soir,23,301352.286,5044721.99,45.5424039212,-73.5441496344
Introduction,20150328,soir,39,294388.875,5051977,45.6076173549,-73.6334738596
Introduction,20150329,nuit,13,295301.188,5032134.5,45.4290799525,-73.6213932081
Introduction,20150329,nuit,38,299198.427,5040863.067,45.5076658438,-73.5716866992
Introduction,20150329,nuit,27,291659.923,5046162.025,45.5552464219,-73.6683033266
Introduction,20150329,jour,35,295891.686,5042852.576,45.5255338279,-73.61404114
Introduction,20150329,jour,13,297277.265,5031921.703,45.427189138,-73.5961360687
Introduction,20150329,jour,38,298049.066,5042327.504,45.5208332593,-73.5864159138
Introduction,20150329,jour,39,293228.313,5050365,45.5930938296,-73.6483143557
Introduction,20150329,soir,26,294032.259,5039712.601,45.4972528613,-73.6377758594
Introduction,20150329,soir,27,291624.668,5046079.877,45.5545065627,-73.6687526723
Introduction,20150329,soir,12,298370.155,5039245.55,45.4931035943,-73.5822653849
Introduction,20150329,soir,27,291624.668,5046079.877,45.5545065627,-73.6687526723
Introduction,20150329,soir,27,292087.551,5045786.549,45.5518757093,-73.6628163635
Introduction,20150329,soir,23,300993.371,5045762.41,45.5517641233,-73.5487538043
Introduction,20150329,soir,38,298051.758,5042246.261,45.520102229,-73.586380336
Introduction,20150330,nuit,39,294134.627,5049709.541,45.5872103252,-73.6366838439
Introduction,20150330,nuit,39,295516.297,5052790.254,45.6149511822,-73.6190354715
Introduction,20150330,nuit,13,295087.469,5032555.5,45.4328653954,-73.6241327985
Introduction,20150330,nuit,39,293079.034,5049345.511,45.5839176983,-73.6502031891
Introduction,20150330,jour,27,292087.551,5045786.549,45.5518757093,-73.6628163635
Introduction,20150330,jour,35,296750.1,5044028.581,45.5361264001,-73.6030713681
Introduction,20150330,jour,8,289941.125,5032639.5,45.4335308532,-73.6899088342
Introduction,20150330,jour,42,299236.8,5050149.692,45.5912304518,-73.5713011945
Introduction,20150330,jour,42,297699.313,5050532.5,45.5946610657,-73.5910120639
Introduction,20150330,jour,15,297560.969,5036830.051,45.4713599188,-73.5925827354
Introduction,20150330,jour,38,298362.203,5042737.083,45.5245217728,-73.5824129617
Introduction,20150330,jour,20,299244.491,5040219.746,45.5018773393,-73.5710899045
Introduction,20150330,jour,26,294925.763,5039456.044,45.4949574708,-73.6263381257
Introduction,20150330,jour,15,299495.78,5037831.046,45.480384715,-73.5678485268
Introduction,20150330,soir,20,298826.653,5040722.711,45.5063997773,-73.5764428011
